0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,movieId
6.923528583676586,-0.6224045200875065,3.6535899839472283,1.6504604929210653,-1.074854271514056,1.5602178295063591,-0.13468247718432022,3.449176932394264,0.43934421484778496,0.6995508091421794,-2.329649073065154,-4.109098482140719,0.5140947291380233,-0.25521936959349323,-2.7943906601872524,3.825340508338632,1.6988270356317352,-0.5347251894745131,-1.506476200904931,1.3263123446308915,0.2571971517337423,1
4.497215545966416,-0.04319830289325798,2.2167508580345325,0.8592409423100168,-0.08903056472693516,0.36348583535596,0.42535669726629793,1.2782056388823835,0.33670136057532996,0.3721295818683739,-0.31338838580596995,-2.206417831033725,0.8969903928754587,1.6905633979894998,-2.3134689719834207,2.9000701455598543,0.2536796015787146,-0.8856004367670264,-0.7275707060880173,-0.7989167793747262,-0.14764234840301868,2
-0.09067404282723106,-1.4545998196130703,-0.19221748536646824,-0.1572050675661304,-1.8625208405654277,0.13083072188892023,-0.3176418795654389,1.9694788860755825,0.29886207183611896,-0.07528379835664294,-0.2808974924283743,-0.7265499147499904,0.37952113492609946,0.08689466477360176,0.21060463960415543,0.21733504469119388,1.0220092892366954,-0.619251391590427,-0.42678279559803134,0.2442912373157716,0.08159907757509327,3
-0.9122601473489212,-1.7027992775665775,-0.3566945642127012,-0.12027735517027348,-1.8365499773078218,-0.06319395043735179,0.8016120727736924,0.2274790406696923,0.09009416727063194,-0.17091067555033462,0.6391097959897647,0.32624396692015784,0.012137199232549484,0.23983624834892772,0.5422601334089509,0.12123336952137008,0.5906574390281074,-0.5501505670845125,-0.3754544313021007,0.14164396957781258,-0.04763157638981205,4
0.19051942375016098,-0.7166391070936373,-0.5898985757779155,-0.17425060591946692,-0.8812535893522794,0.27955905201543335,-0.8782791335752351,0.9757265175461765,0.08469124763994043,-0.09157265078982166,-0.6891915292093765,-0.8073625131630586,0.3566777568332342,-0.4798636588888403,-0.4813778162796836,1.1072903346642948,-0.22796141806418638,0.16939270499475015,-0.031123154181792456,0.35424192170628005,0.36527437947398383,5
0.0071746118410964356,3.187977505161211,1.7667697239767663,0.004927899551131175,-1.3857945562693716,1.765543650028999,-1.9672034792953546,1.4758883127979647,0.01582069401645,0.9685955256051122,-2.129141257729638,-0.7262416713074652,0.021142293268061028,0.28474805017001414,-1.4264388692533763,0.33991490303551963,0.9550312039037686,-0.5586790060993444,-0.7648370188505973,0.5828035028753209,0.5687218492838718,6
-0.0713897296678684,-1.4341750310206123,-0.20221909937794116,-0.15625673227861944,-1.9070632717889804,0.12337957725308528,-0.32564962531155406,1.9805232735199942,0.3006343776355998,-0.06801658331098233,-0.3005853259147471,-0.7263479488144413,0.39917323045830877,0.09715286127066713,0.19984529915954538,0.30044511752302405,1.0440344173111338,-0.638895237999851,-0.46710815950964596,0.27706288419806907,0.08281052689575547,7
2.6984862362037147,-0.5313926951783886,0.31507338047807243,0.5999036438674393,0.6387928023912017,0.11947454710683507,-0.0015369345294507335,-1.2927247833379356,-0.075119842023649,-0.129229020805966,0.1687263192843553,-0.4578787782899234,-0.3020030714638119,0.28394259343241623,0.16473228464050277,1.4780464568034313,-0.1431622289999807,-2.156454027646239,0.7572486256270609,-1.5177265374294178,-0.7399411785303167,8
0.3190300342545358,0.7590047294161318,-0.11069962577345668,-0.939850336853582,-0.21138970753442654,-0.031061195065118178,-0.8204955255130493,-0.34058694725779404,-0.024662269896820722,-0.11121326208831399,-0.3148706078076006,0.16901573703041842,-0.0945837320284727,0.4351189589349492,0.033106647322964824,-0.1789267868333704,0.0020000004624794476,-0.049091154919163986,0.33577911662540005,1.5274961060050676,0.5416138835720423,9
1.9763435414733994,2.939422336771373,2.133982863086615,-1.0148630681898103,-1.470249532016142,0.25787962598709296,-1.3475874257313358,2.1663398548421497,0.2705748610003352,0.6527573133884439,-1.7925156158792614,-1.5185921629568675,0.05650799155948861,1.0641562674133787,-0.9543129414153532,2.2602613800893967,1.211912353224272,-1.3608072657202264,1.4057467434877617,0.6894021219216486,0.7935967460842168,10
-0.6700507688479344,-1.4957196106433581,1.069572778017349,-0.334468571648673,-2.0242627609142074,0.27224925020049207,0.4443373899718997,2.172174006465785,0.334736975651281,0.15469286801923468,-0.33591519407140674,-0.7572144865834929,-0.08370406962201066,-0.1274917204783532,-0.28889006819994145,0.8592945705002798,0.9586812497031872,-0.4563969026263692,-0.342606007565678,0.45281903775324767,-0.03386309836062426,11
-0.023708376901377094,0.028632100732029403,-2.499612618697321,0.5987612877446619,-0.33629721788487155,-1.149993801584184,-0.11725724483657027,0.4430066051522939,-0.18002923998394763,-0.28549557934215525,-0.5366172977293108,-0.6921835084774393,0.7891972772783791,-0.8017305629821228,-1.2497302906636452,0.21591722083875917,0.2720543590391018,-0.18684506772543086,0.3781985520704582,0.5870597612977282,-1.0187141506389767,12
