0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,movieId,group
6.923528583676586,-0.6224045200875065,3.653589983947228,1.6504604929210651,-1.074854271514056,1.5602178295063591,-0.1346824771843202,3.449176932394264,0.4393442148477849,0.6995508091421794,-2.329649073065154,-4.109098482140719,0.5140947291380233,-0.2552193695934932,-2.7943906601872524,3.825340508338632,1.6988270356317352,-0.5347251894745131,-1.506476200904931,1.3263123446308915,0.2571971517337423,1,1
4.497215545966416,-0.0431983028932579,2.2167508580345325,0.8592409423100168,-0.0890305647269351,0.36348583535596,0.4253566972662979,1.2782056388823837,0.3367013605753299,0.3721295818683739,-0.3133883858059699,-2.206417831033725,0.8969903928754587,1.6905633979894998,-2.3134689719834207,2.9000701455598543,0.2536796015787146,-0.8856004367670264,-0.7275707060880173,-0.7989167793747262,-0.1476423484030186,2,1
-0.090674042827231,-1.4545998196130705,-0.1922174853664682,-0.1572050675661304,-1.862520840565428,0.1308307218889202,-0.3176418795654389,1.9694788860755823,0.2988620718361189,-0.0752837983566429,-0.2808974924283743,-0.7265499147499904,0.3795211349260994,0.0868946647736017,0.2106046396041554,0.2173350446911938,1.0220092892366954,-0.619251391590427,-0.4267827955980313,0.2442912373157716,0.0815990775750932,3,0
-0.9122601473489212,-1.7027992775665777,-0.3566945642127012,-0.1202773551702734,-1.8365499773078215,-0.0631939504373517,0.8016120727736924,0.2274790406696923,0.0900941672706319,-0.1709106755503346,0.6391097959897647,0.3262439669201578,0.0121371992325494,0.2398362483489277,0.5422601334089509,0.12123336952137,0.5906574390281074,-0.5501505670845125,-0.3754544313021007,0.1416439695778125,-0.047631576389812,4,0
0.1905194237501609,-0.7166391070936373,-0.5898985757779155,-0.1742506059194669,-0.8812535893522794,0.2795590520154333,-0.8782791335752351,0.9757265175461765,0.0846912476399404,-0.0915726507898216,-0.6891915292093765,-0.8073625131630586,0.3566777568332342,-0.4798636588888403,-0.4813778162796836,1.1072903346642948,-0.2279614180641863,0.1693927049947501,-0.0311231541817924,0.35424192170628,0.3652743794739838,5,0
0.0071746118410964,3.187977505161211,1.7667697239767663,0.0049278995511311,-1.3857945562693716,1.765543650028999,-1.9672034792953543,1.4758883127979647,0.01582069401645,0.9685955256051122,-2.129141257729638,-0.7262416713074652,0.021142293268061,0.2847480501700141,-1.4264388692533765,0.3399149030355196,0.9550312039037686,-0.5586790060993444,-0.7648370188505973,0.5828035028753209,0.5687218492838718,6,0
-0.0713897296678684,-1.4341750310206125,-0.2022190993779411,-0.1562567322786194,-1.9070632717889804,0.1233795772530852,-0.325649625311554,1.9805232735199945,0.3006343776355998,-0.0680165833109823,-0.3005853259147471,-0.7263479488144413,0.3991732304583087,0.0971528612706671,0.1998452991595453,0.300445117523024,1.0440344173111338,-0.638895237999851,-0.4671081595096459,0.277062884198069,0.0828105268957554,7,0
2.6984862362037147,-0.5313926951783886,0.3150733804780724,0.5999036438674393,0.6387928023912017,0.119474547106835,-0.0015369345294507,-1.2927247833379356,-0.075119842023649,-0.129229020805966,0.1687263192843553,-0.4578787782899234,-0.3020030714638119,0.2839425934324162,0.1647322846405027,1.4780464568034313,-0.1431622289999807,-2.156454027646239,0.7572486256270609,-1.5177265374294178,-0.7399411785303167,8,1
0.3190300342545358,0.7590047294161318,-0.1106996257734566,-0.939850336853582,-0.2113897075344265,-0.0310611950651181,-0.8204955255130493,-0.340586947257794,-0.0246622698968207,-0.1112132620883139,-0.3148706078076006,0.1690157370304184,-0.0945837320284727,0.4351189589349492,0.0331066473229648,-0.1789267868333704,0.0020000004624794,-0.0490911549191639,0.3357791166254,1.5274961060050676,0.5416138835720423,9,0
1.9763435414733996,2.939422336771373,2.133982863086615,-1.0148630681898103,-1.470249532016142,0.2578796259870929,-1.3475874257313358,2.1663398548421497,0.2705748610003352,0.6527573133884439,-1.7925156158792614,-1.5185921629568675,0.0565079915594886,1.0641562674133789,-0.9543129414153532,2.2602613800893967,1.211912353224272,-1.3608072657202264,1.4057467434877615,0.6894021219216486,0.7935967460842168,10,1
